715
0.455365068277465	0.181218405574512	0.142704827874770	0.154237663763522	0
0.115325649209647	0.154095194224280	0.117159226494031	0.420895627265831	0.0276068765522833
0.0559862513686391	0.250438058588120	0.336244211479021	0.331495110259259	0
0.192166338136989	0.0239532392427710	0	0.546049135581932	0
0.322485729032536	0.181784810438867	0.00740243219587114	0.299686603491303	0.00750797090921480
0.505328639763760	0.139820366306180	0.217357534371035	0.0843335419970551	0.0359498325457522
0.335819216281115	0.143613942380661	0.613358749370949	0.0929627217333276	0.00788083825884114
0.367353823759110	0.216656027696107	0.144681119010950	0.191424959016158	0
0.366360303705322	0.190289714749622	0.424907251621853	0.0947062952439740	0.0133820400944708
0.307184540321622	0.327008893366225	0	0.198464160133495	0
0.154466472932510	0.0364675200864326	0.329882653908016	0.440143540500713	0
0.246008987163820	0.0895098839009964	0	0.448430011593329	0
0.430203902554589	0.0732636969264511	0.0297901261925332	0.308399991188913	0
0.282698165469723	0.00913772281801198	0	0.488573557612311	0
0.387121380816013	0.0877534667755163	0	0.340642327812281	0
0.293995311816672	0.213632283300456	0	0.305389499185927	0
0.284036991536916	0.170210639460133	0	0.350140697280950	0
0.255455113426944	0.0892681962129982	0.359598004756455	0.303602316552999	0.00195101709115403
0.290094351953370	0.154760181186554	0.0282614256759459	0.347968950197177	0
0.162004257603079	0.0648775391898053	0	0.474938731435780	0.0558131447658751
0.383507322940459	0.100868351362231	0.0913137278128865	0.253673379578532	0.0413608951864808
0.196085351309588	0.0559928279220087	0	0.515684089013606	0
0.270534934357479	0.0256032293459683	0	0.483948336257478	0
0.366542490898013	0.0448890054343568	0	0.393143453740658	0
0.351775171201683	0.159213831960686	0.150299886715942	0.244315016941908	0.00567316577595511
0.464727643447297	0.0330125291058384	0	0.276267814710151	0.0477587604700701
0.332484502919660	0.0453073304525578	0.287779036252744	0.305184751264034	0.00508973739884290
0.517563680311735	0.0569257606481791	0	0.265916159069363	0
0.368515976398318	0.0681954065423925	0.313008926534247	0.253671273592673	0
0.309905618249064	0.152002104692176	0.0944786395701370	0.273990845630093	0.0337453010867743
0.279395993971603	0.208437651982494	0	0.321127134268325	0
0.393466747724439	0.0787302600477264	0.0672715114932825	0.234641639227628	0.0781606324454103
0.279336985097675	0.0423199160573556	0.386431342033535	0.317114684363025	0
0.323645508975888	0.198689853439079	0	0.245063871865255	0.0469555468687800
0.201694491760908	0.127326673250417	0	0.438860911163957	0.0108991050171300
0.335012693470121	0.288030886749885	0.0502976709894278	0.191189103035048	0
0.246066237502252	0.329213203292564	0.0248270307231195	0.234553092179670	0
0.291780757231832	0.176288737892281	0.0224965078594167	0.274161052645348	0.0527688141959963
0.236707159335151	0.188899739348573	0	0.370853868651754	0
0.285644603186880	0.0537966755276969	0.00616710953039875	0.445871190261472	0
0.270278585371050	0.0419866618171698	0.386632894732615	0.280825877997156	0.0407743460497608
0.357252010869036	0.0953040210162884	0.0317108975106172	0.325498157937698	0.0186244940526523
0.273884989564474	0.0851399298416515	0.111896048525288	0.318750906907183	0.0652315406419645
0.285711267335185	0.143448004731139	0.197546630184832	0.293146666414603	0.00376117410028542
0.377586881546294	0.0724803015419812	0	0.222992408704747	0.129374363349349
0.299221055227420	0.238325110898918	0.0855106867796189	0.248025631182127	0
0.396255900396476	0.235408286589350	0	0.207617716855656	0
0.380758238377924	0.117889955517114	0.0305565748320048	0.261025649886173	0.0443353205790264
0.270105813672731	0.139056940949072	0.157415559724816	0.328128782500834	0
0.253621872980772	0.0920218562948972	0	0.419162119230592	0.0198934115685869
