1209
0.513007,0.260142,0.226851,27.3949,234.756
0.474413,0.459536,0.0660509,25.3544,61.963
0.432406,0.157962,0.409632,34.686,72.02
0.283632,0.114498,0.60187,34.9891,80.15
0.450268,0.344711,0.205021,20.5673,100.26
0.425715,0.168733,0.405552,29.9139,162.598
0.424951,0.327658,0.247391,41.2961,78.88
0.508862,0.143589,0.347548,44.6093,114.762
0.274035,0.0525778,0.673387,36.5703,83.897
0.335941,0.17346,0.490599,31.0294,165.972
0.517421,0.107854,0.374724,32.7329,74.381
0.510381,0.185233,0.304387,29.6924,83.695
0.435106,0.239022,0.325872,38.3684,52.565
0.135177,0.537802,0.327021,47.976,69.923
0.540895,0.17533,0.283776,33.2209,93.056
0.194594,0.203458,0.601948,31.7766,117.318
0.399427,0.463686,0.136887,43.2597,60.965
0.521499,0.219761,0.258739,30.0594,128.92
0.180925,0.276021,0.543054,27.3209,91.022
0.541125,0.115506,0.343369,37.1806,90.369
0.477053,0.209285,0.313661,43.5961,94.683
0.429177,0.324118,0.246705,39.857,92.35
0.348626,0.487318,0.164056,38.3785,183.171
0.501209,0.0787344,0.420057,25.4358,166.48
0.086706,0.527701,0.385593,32.9529,92.22
0.297352,0.267311,0.435337,35.2266,71.2
0.581733,0.160326,0.257942,26.3931,198.938
0.486802,0.24496,0.268238,41.6266,98.723
0.437635,0.448774,0.113592,40.5127,118.561
0.309952,0.417675,0.272372,49.445,251.2
0.352105,0.435003,0.212892,39.686,171.098
0.268855,0.431468,0.299677,48.6674,131.989
0.333472,0.365016,0.301513,38.162,137.507
0.461533,0.256057,0.28241,43.8008,74.104
0.331752,0.278909,0.38934,30.4101,103.528
0.440932,0.255118,0.30395,46.2744,150.856
0.357299,0.233751,0.40895,51.3434,228.34
0.440387,0.221167,0.338445,39.9892,101.309
0.389247,0.266619,0.344134,45.1196,39.181
0.326888,0.195181,0.477932,38.6886,84.083
0.325078,0.348669,0.326253,47.9437,189.681
0.42889,0.199057,0.372054,45.757,67.7
0.49544,0.19108,0.31348,51.5147,152.517
0.513157,0.258018,0.228825,47.1062,122.581
0.512829,0.208164,0.279008,47.555,80.342
0.346811,0.255408,0.397782,49.0628,115.89
0.524802,0.299338,0.17586,45.8184,162.842
0.509598,0.187926,0.302477,43.8532,84.84
0.302403,0.367156,0.330441,49.131,93.966
0.391669,0.301622,0.306709,42.1791,116.481
0.35285,0.244033,0.403116,37.7361,158.493
0.313648,0.271004,0.415348,48.3551,117.7
0.448021,0.394834,0.157145,42.0267,158.318
0.230326,0.267479,0.502195,39.2152,90.792
0.278555,0.317808,0.403636,41.8411,92.761
0.305545,0.188626,0.505829,56.7876,80.864
0.342666,0.271476,0.385858,38.9257,90.073
0.168904,0.528494,0.302602,51.5682,75.35
0.386939,0.347495,0.265566,40.1627,143.417
0.266884,0.194459,0.538657,40.7753,133.309
0.122165,0.432732,0.445103,32.7109,126.631
0.288838,0.281634,0.429529,36.0749,141.234
0.299931,0.257634,0.442436,42.4465,95.126
0.428544,0.227471,0.343985,43.6139,170.893
0.387599,0.163534,0.448867,45.2457,100.85
0.480608,0.234611,0.284781,49.0228,133.59
0.519439,0.159885,0.320676,57.4054,133.955
0.390809,0.366321,0.242869,32.2107,94.968
0.230338,0.172195,0.597467,44.3455,84.533
0.162524,0.228966,0.60851,48.581,190.431
0.507538,0.234495,0.257967,29.6187,121.8
0.432763,0.324382,0.242855,27.9449,191.556
0.333026,0.308738,0.358236,58.7915,152.263
0.503746,0.222967,0.273287,29.1187,107.066
0.390795,0.258729,0.350476,60.8519,201.971
0.350101,0.211363,0.438536,51.5333,145.797
0.426034,0.269117,0.304849,53.7589,80.761
0.444106,0.236674,0.319219,52.1961,90.78
0.320369,0.272503,0.407128,51.4837,86.347
0.503248,0.103165,0.393587,53.0981,19.962
0.257223,0.309621,0.433156,35.838,97.721
