1386
0.297392736,0.174050506,0.024635598,0.503921159,15.4145569,62.00999832
0.490915733,0.180909338,0.137405276,0.190769653,16.98139532,53.70500183
0.43511728,0.233729764,0.028741328,0.302411628,19.15822783,59.85600281
0.530737508,0.204198294,0.006559835,0.258504363,16.54418601,161.0899963
0.467972296,0.204786455,0.01767534,0.30956591,17.90379702,99.26999664
0.33929135,0.116777071,0.113727959,0.43020362,22.11860417,41.79199982
0.387754361,0.17657671,0.168675136,0.266993793,17.54177232,112.9499969
0.47350502,0.289101616,0.002403172,0.234990192,19.35426353,87.72000122
0.171876724,0.209138782,0.009573253,0.609411241,21.05348891,72.02199554
0.416985987,0.022692608,0.120903236,0.439418169,20.83798457,35.57699966
0.593010109,0.156534572,0,0.25045532,24.68682213,87.35400391
0.683511705,0.101100851,0.131857346,0.083530098,20.63987381,33.13600159
0.467087859,0.153049752,0,0.379862389,23.43565901,56.27400208
0.39802206,0.142297451,0.086344617,0.373335872,20.37984524,35.22000122
0.402304481,0.137974932,0.004080167,0.45564042,19.38987317,45.51599884
0.56837956,0.141592921,0.023239385,0.266788133,20.84806172,49.19900131
0.525777368,0.147208413,0.021615997,0.305398222,18.5048127,71.47899628
0.438480808,0.243866501,0.023207838,0.294444853,21.04341093,48.92399979
0.473312819,0.125901949,0.047750422,0.353034809,11.92911397,50.70399857
0.762960485,0.006870172,0,0.230169342,14.40000009,154.427002
0.641679163,0.063718142,0,0.294602695,16.88607564,71.4980011
0.612392697,0.133326941,0.100234995,0.154045367,13.19683529,98.91499329
0.052860607,0.041178703,0.424199059,0.481761631,21.67151865,24.76399994
0.429509135,0.29382293,0.095446474,0.181221461,24.44651132,37.83600235
0.350196569,0.289378925,0,0.360424506,19.44973307,47.39800262
0.469897455,0.068022608,0.242580125,0.219499812,15.80160423,45.89400101
0.374396,0.194695917,0.070952518,0.359955566,22.7911395,52.89500427
0.646944993,0.147812968,0.034292381,0.170949657,18.79090913,128.2330017
0.502483372,0.170104857,0.078049039,0.249362732,29.49844987,34.23999786
0.274709495,0.114763597,0.002070051,0.608456857,22.93101318,43.56100082
0.519724014,0.052927303,0.137413023,0.28993566,21.73987341,99.8219986
0.460848886,0.119282846,0.084365686,0.335502582,24.2164555,55.5059967
0.503694632,0.173588331,0.006915082,0.315801955,19.61782939,42.35900116
0.510011079,0.079998801,0.179271539,0.230718582,25.90155031,44.81999969
0.276644675,0.083792292,0.291109359,0.348453674,25.61705388,42.96899796
0.465486271,0.163898094,0,0.370615635,27.62635694,43.72000122
0.086915114,0.350943591,0.056514874,0.505626421,21.33743338,52.05299759
0.362663249,0.142226725,0.112260721,0.382849304,15.52685189,38.41999817
0.292633029,0.166375257,0,0.540991714,16.20909141,70.7250061
0.618680892,0.051865469,0.008459497,0.320994142,21.69683496,54.98899841
