1283
0.560923,0.040683,0.398394,9.30316,157.318
0.48463,0.315927,0.199443,14.7627,58.987
0.575651,0.162755,0.261594,15.1605,92.969
0.556984,0.203471,0.239545,19.8341,83.592
0.535133,0.123179,0.341687,16.3938,47.431
0.279612,0,0.720388,6.55989,128.062
0.243714,0.415488,0.340797,20.0101,36.712
0.475157,0.0663653,0.458478,19.8922,60.467
0.355974,0.204622,0.439405,16.2418,35.274
0.435288,0.251515,0.313198,13.893,37.941
0.12207,0.302855,0.575075,13.3665,55.754
0.533177,0.144696,0.322126,17.8462,50.274
0.482252,0.201338,0.31641,15.9943,39.967
0.419493,0.373524,0.206983,22.445,86.504
0.387896,0.319436,0.292668,14.5886,42.525
0.305394,0.331494,0.363112,14.9133,52.39
0.441599,0.195599,0.362802,14.7551,59.567
0.353307,0.397475,0.249218,19.8326,60.615
0.517484,0.138173,0.344343,15.9816,40.732
0.441893,0.3453,0.212807,14.8813,56.808
0.361469,0.281794,0.356737,24.5767,40.636
0.356901,0.18684,0.456259,15.8804,55.3
0.320567,0.324994,0.354439,18.4424,77.504
0.375033,0.14597,0.478996,17.9877,3.896
0.395551,0.184529,0.41992,17.2968,60.877
0.470687,0.331298,0.198015,17.7266,47.559
0.558874,0.211452,0.229674,14.2332,45.332
0.40739,0.275059,0.317551,20.212,46.485
0.514715,0.190557,0.294728,15.9791,40.305
0.598029,0.189882,0.212089,16.7118,60.131
0.578859,0.23223,0.188912,26.6643,41.016
0.573676,0.223698,0.202627,21.9272,32.016
0.506132,0.26588,0.227989,14.085,71.807
0.553103,0.113026,0.33387,21.9956,11.783
0.37351,0.156633,0.469857,18.0791,42.245
0.374048,0.203967,0.421985,24.9357,49.841
0.472978,0.177971,0.349051,18.738,54.009
0.594133,0.172923,0.232944,24.1,34.972
0.469381,0.240814,0.289805,17.8797,45.387
0.410899,0.0478295,0.541272,17.7582,70.862
0.475058,0.356441,0.168502,11.8027,75.72
0.422652,0.429966,0.147382,25.331,44.739
0.524355,0.195632,0.280014,22.2842,50.545
0.58645,0.0778487,0.335702,17.6882,40.5
0.332277,0.395093,0.27263,22.4969,44.396
0.383142,0.206352,0.410506,19.745,51.82
0.316379,0.276175,0.407446,17.4582,59.958
0.418931,0.273838,0.307231,20.0566,62.915
0.645025,0.145324,0.20965,21.1835,1.5
0.398975,0.331662,0.269364,22.7165,51.435
0.379104,0.342733,0.278163,21.4563,40.69
0.349469,0.185046,0.465485,23.493,39.524
0.364384,0.303811,0.331805,20.8449,57.778
0.424502,0.233428,0.34207,19.4867,43.918
0.349638,0.310197,0.340165,29.0488,42.237
0.537156,0.295323,0.167521,22.3399,147.947
0.605449,0.221047,0.173505,23.5101,47.915
0.486757,0.185502,0.327741,20.2717,108.383
0.417451,0.255253,0.327296,18.5544,59.998
0.326269,0.276839,0.396892,22.8969,34.508
0.492147,0.238682,0.269171,19.8665,61.049
0.473075,0.249197,0.277728,24.1271,43.658
0.485795,0.281206,0.232999,25.3752,59.015
0.407053,0.311122,0.281825,24.6868,48
0.377776,0.292993,0.329231,20.5215,50.42
0.490288,0.277971,0.231742,23.3291,47.843
0.388978,0.351116,0.259907,16.3695,72.692
0.467136,0.120386,0.412478,29.2729,37.832
0.423074,0.37883,0.198097,22.7449,45.234
0.327486,0.145213,0.527301,12.5504,69.074
0.49719,0.140093,0.362717,22.7589,66.337
0.395016,0.138825,0.466159,30.0194,36.1
0.507453,0.181355,0.311192,15.0612,59.822
0.493649,0.229349,0.277002,17.6042,38.6
0.377108,0.313614,0.309278,19.707,48.825
0.296834,0.326503,0.376664,27.1992,55.552
0.333936,0.375652,0.290412,23.7899,49.568
0.635683,0.182881,0.181436,24.0905,55.584
0.457173,0.249218,0.293609,20.8449,62.404
0.338917,0.217966,0.443116,23.8772,47.951
0.344324,0.221397,0.434279,21.0373,56.918
0.308394,0.335081,0.356525,26.607,56.559
0.501327,0.226467,0.272206,19.8636,73.933
0.3723,0.426009,0.201691,24.1178,49.61
0.392539,0.18656,0.420901,17.3392,1.5
0.457447,0.190803,0.35175,23.9759,78.422
0.439654,0.268157,0.292189,18.9361,1.5
0.593406,0.210102,0.196493,25.462,43.45
0.331425,0.320214,0.34836,23.0248,55.379
0.167015,0.369208,0.463778,16.3872,80.032
0.327902,0.246226,0.425872,21.6354,44
0.364326,0.194217,0.441456,17.2667,77.337
0.248419,0.391677,0.359904,23.7876,56.661
0.512312,0.210862,0.276826,19.1321,47.05
0.280821,0.412746,0.306433,27.2705,48.597
0.436083,0.360826,0.203091,21.2943,57.228
0.378265,0.287196,0.334539,22.3924,47.397
0.510743,0.178528,0.310729,18.1158,48.04
0.34132,0.285204,0.373476,19.1513,54.119
0.383363,0.187145,0.429492,22.3845,54.733
0.464435,0.246254,0.289311,21.4171,65.014
0.389643,0.250521,0.359835,20.0032,38.392
0.436261,0.252472,0.311268,26.8171,49.833
0.453427,0.229146,0.317427,14.7468,63.94
0.359991,0.255925,0.384084,27.7031,60.929
0.509946,0.188142,0.301912,20.1481,73.718
0.376904,0.375584,0.247512,25.8804,70.776
0.456206,0.210383,0.333411,26.7729,46.38
0.194891,0.174668,0.630441,27.676,40
0.347863,0.397951,0.254185,22.5496,45.923
0.475017,0.25616,0.268823,22.6512,35
0.622747,0.105112,0.272141,13.7668,66.272
0.24569,0.218029,0.536281,24.9984,61.411
0.433949,0.303862,0.26219,20.0937,56.132
0.492132,0.30709,0.200777,28.9186,45.012
0.298729,0.223456,0.477815,17.3837,57.652
0.459924,0.215911,0.324165,21.1937,43.952
0.504154,0.150719,0.345127,21.6893,79.601
0.213217,0.203753,0.583029,19.5943,174.397
0.399671,0.334281,0.266048,29.7318,52.582
0.217015,0.225422,0.557563,18.6248,57.522
0.410703,0.286101,0.303196,23.843,50.748
0.517156,0.249608,0.233236,26.2487,42.884
0.409004,0.251442,0.339555,22.7196,43.859
0.317805,0.359306,0.322889,32.6318,74.423
0.436336,0.176054,0.38761,27.1411,39.625
0.59168,0.158593,0.249727,20.5551,39.98
0.320465,0.250262,0.429273,28.1132,40.391
0.563834,0.16434,0.271826,23.9295,54.016
0.301795,0.219455,0.478751,23.9318,47.985
0.244166,0.495961,0.259872,26.7975,36.59
0.380169,0.179583,0.440249,23.5473,74.241
0.380113,0.285748,0.334139,22.7798,37.678
0.502968,0.124946,0.372086,21.8576,52.03
0.452063,0.224267,0.32367,23.6665,17.407
0.355756,0.149642,0.494602,19.245,54.3
0.441515,0.182155,0.37633,22.0114,56.224
0.470707,0.13779,0.391503,22.838,53.589
0.494397,0.194587,0.311016,27.8109,54.852
0.497026,0.150919,0.352056,19.2576,54.822
0.533344,0.176291,0.290366,30.1651,28.675
0.356073,0.310279,0.333649,24.7532,47.597
0.457162,0.332077,0.210761,30.6457,44.015
0.653336,0.0745022,0.272162,18.8273,43.003
0.348744,0.349387,0.301868,18.7,68.245
0.474907,0.270028,0.255066,24.9576,76.269
0.454129,0.293735,0.252136,19.9642,56.273
0.437459,0.246986,0.315555,17.4736,4.5
0.366496,0.250271,0.383232,23.9006,65.05
0.46916,0.312652,0.218188,24.2475,26.395
0.319729,0.40042,0.279851,25.0133,55.564
0.458926,0.194736,0.346338,20.4399,58.348
0.31685,0.359939,0.32321,28.155,58.451
0.281667,0.373455,0.344878,25.3364,114.439
0.302947,0.377815,0.319238,26.4177,61.179
0.455334,0.341804,0.202862,28.0636,69.624
0.379442,0.184792,0.435766,21.7658,95.049
0.588784,0.222916,0.1883,19.8747,56.078
0.278084,0.371216,0.3507,25.0494,55.162
0.508093,0.16955,0.322356,26.119,76.059
0.576937,0.119283,0.30378,19.3403,48.603
0.347711,0.228152,0.424137,26.9557,52.547
