1388
0.429607931653209	0.129981622047758	0.352675126229961
0.494171846231142	0.286872116271207	0.158574661401080
0.463480072515607	0.186688915519875	0.272633492579256
0.312044424356647	0.283997793959121	0.331897384243876
0.472764817555567	0.0932297278530488	0.343462746641270
0.285027904798940	0.342605827425897	0.307365338467935
0.230049415213825	0.320612174635630	0.377665689256158
0.489454936853839	0.158608203336164	0.272161918116765
0.281043882625893	0.0743082964639835	0.539443575643572
0.438078634091874	0.383900444473695	0.128624680396070
0.396584712308055	0.0846662576581604	0.422224936732055
0.432477784309417	0.247750421844765	0.249752913583519
0.397914419327422	0.319025756748104	0.221520728870842
0.291298426451267	0.301973415323344	0.336063259168178
0.476725929748563	0.285105287888448	0.176446550374902
0.455106673356264	0.136488283097333	0.323213941121584
0.366733382793144	0.240953973430650	0.317220205779091
0.624708537345884	0.138094842252791	0.162721964547545
0.508739857799925	0.273792053140780	0.156038657549935
0.513686465924730	0.149906285721091	0.256833248191726
0.631854931953330	0.0590311402372850	0.223305887385569
0.679808863929819	0.100627890008153	0.142912517728085
0.397448238894532	0.122635071814443	0.389100586597029
0.343914507455095	0.374394684109517	0.225061882036032
0.439945577321525	0.184374968061610	0.296683474629107
0.380952824872919	0.206700124685383	0.333031639741454
0.330751785135589	0.311130471660635	0.291253830535630
0.307355584264817	0.318665346100127	0.306792011754653
0.307057417670081	0.369964712249518	0.263412340784696
0.491175604260888	0.318246491103291	0.134683980020921
0.539687194271939	0.156515371283356	0.226813916185722
0.467282870367843	0.212365243381524	0.247213227456952
0.279172459597840	0.349959793654732	0.306600312948796
0.455190014510239	0.298330215078417	0.185396724825457
0.437840200747874	0.192556735091806	0.291695524100909
0.284020439191294	0.264705720772338	0.374609112810345
0.526988030637456	0.109109913578843	0.279074011388905
0.378448694354127	0.136309158131451	0.395288808635638
0.414795645719462	0.152949499877772	0.347025079038620
0.330609579432084	0.321705979538959	0.282386740212395
0.524256091749448	0.0900817414047710	0.297831515532278
0.388706408213759	0.484532260934577	0.0893020777527743
0.432759707363717	0.201546502785182	0.288811235864177
0.536924187252654	0.138215490265869	0.244980741519402
0.408504250611824	0.176230619864556	0.333113929081939
0.464515520619940	0.204904939318255	0.256158874389188
0.372524644032178	0.355929722619810	0.213934140272349
0.312547552465212	0.365495108352286	0.262065311596555
0.364156310025423	0.289366177843076	0.278435841662973
