1388
0.465239971,0.089582882,0.03810383,0.407073317,0,17.19197857,51.75
0.53515887,0.16533717,0.116470033,0.183033927,0,23.12868189,46.64500046
0.501921495,0.174746081,0,0.314685704,0.00864672,28.24031017,92.95700073
0.337925648,0.208636602,0.010560176,0.383090723,0.05978685,19.47848112,18.56599998
0.511976325,0.091583696,0,0.396439979,0,26.95189851,40.45199966
0.308668356,0.281484757,0,0.354774745,0.055072142,28.73101309,65
0.249129905,0.314951558,0,0.435918537,0,32.9643407,105.25
0.530050736,0.151002437,0.004805436,0.314141391,0,34.68294522,68.8239975
0.304353896,0.048697418,0,0.622649769,0.024298917,31.77721431,72.08100128
0.47441324,0.228634593,0.096749915,0.148464327,0.051737925,26.9126582,134.3769989
0.429477778,0.078710498,0,0.487350802,0.004460922,31.92278422,106.4160004
0.468347851,0.227408211,0.015968016,0.288275922,0,22.60534798,57.65000153
0.430917772,0.221038636,0.092354513,0.255689078,0,44.31860495,4.75
0.31545896,0.163073977,0.133567902,0.387899161,0,34.81085285,60.09000015
0.516265975,0.2587326,0.021338969,0.203662457,0,40.72325561,61.4509964
0.492853599,0.063384741,0.003423427,0.373067907,0.067270326,45.28759645,77.06999969
0.397150554,0.178561333,0,0.366149671,0.058138441,33.5841776,172.401001
0.676522383,0.058170358,0.021132635,0.187820929,0.056353695,34.14240495,88.91799927
0.550935165,0.233975802,0.034982275,0.180106759,0,31.0645569,88.85399628
0.556292048,0.053934177,0.093325416,0.296448359,0,32.4320855,77.5019989
0.684261505,0.057988907,0,0.257749588,0,33.32151886,181.7120056
0.736192776,0.081942698,0,0.164955985,0.016908542,31.46844902,94.80799866
0.430412926,0.12046987,0,0.449117204,0,26.56265824,86.50300598
0.372439063,0.261608338,0.027011367,0.259776435,0.079164798,41.46976748,87.45600128
0.476435029,0.181119708,0,0.342445263,0,31.30316472,145.227005
0.412549369,0.130914003,0.072136697,0.384399932,0,31.41012627,81.44999695
0.358184613,0.097230904,0.182879437,0.336178126,0.02552692,41.52974638,76.64500427
0.332847912,0.164575638,0.125872821,0.354112986,0.022590643,41.52093022,16.0529995
0.332525015,0.237664676,0.074597729,0.30404224,0.05117034,30.79810164,77.42700195
0.531914117,0.193306221,0.032107306,0.15545824,0.087214116,42.13100793,59.06700134
0.584449299,0.106188424,0.038714531,0.261798711,0.008849036,42.91392352,132.4459991
0.5060397,0.155100862,0.021981182,0.285344503,0.031533752,37.73488472,71.04199982
0.302327255,0.274865939,0.068915087,0.353891718,0,42.93565917,112.8050003
0.492943853,0.096030684,0.068513552,0.213993146,0.128518765,33.99493658,93.83999634
