715
0.493022301,0.216103431,0.075249695,0.215624573,46.25949338,116.0199966
0.124862711,0.224945091,0.061779242,0.588412956,38.95187153,165.5
0.060616135,0.298648052,0.177304964,0.463430849,34.97674404,11.05000019
0.208057879,0.028564302,0,0.76337782,18.55787026,196
0.349154266,0.227979866,0.003903377,0.418962491,55.9398731,121.75
0.5471177,0.220369014,0.11461482,0.117898466,60.71518969,250.0099945
0.36359039,0.183017278,0.323430255,0.129962077,91.97674453,305.1499939
0.397732809,0.25836289,0.076291813,0.267612488,45.50316449,184.3500061
0.396657128,0.246885396,0.22405788,0.132399596,81.79113914,121.75
0.332587718,0.389958976,0,0.277453306,64.54812703,152.2299957
0.167240356,0.043487615,0.173950451,0.615321579,61.78101279,184.0500031
0.266353143,0.106740775,0,0.626906083,54.39534801,178.8899994
0.465780388,0.087367154,0.015708634,0.431143825,79.94418566,278.0299988
0.306076398,0.010896759,0,0.683026843,41.46844832,323.7399902
0.419135079,0.104646243,0,0.476218678,74.78481056,88.01999664
0.318307783,0.254757067,0,0.426935151,83.92248201,142.25
0.307525941,0.202976641,0,0.489497418,86.32594814,148.3300018
0.276580433,0.109363246,0.189619655,0.424436666,96.76265863,158.5500031
0.314084226,0.184551928,0.014902535,0.486461311,116.5193781,263.0119934
0.175401491,0.160633181,0,0.663965328,104.4558157,138.9519958
0.41522215,0.181991291,0.04815065,0.354635909,106.6581395,323.5499878
0.212300982,0.066771596,0,0.720927422,64.02713322,306.1300049
0.292907307,0.030531919,0,0.676560774,47.67784743,429.2219849
0.396854381,0.053530259,0,0.54961536,53.64122485,339.6600037
0.380865851,0.198326604,0.079254646,0.341552898,91.6050643,148.6300049
0.503159131,0.110617893,0,0.386222976,97.66772228,154.0119934
0.359979907,0.061622392,0.151748789,0.426648913,54.17848115,232.1799927
0.560364539,0.067884121,0,0.37175134,66.80092565,238.5
0.398991067,0.081323204,0.165052764,0.354632965,92.22459878,176.1300049
0.33553382,0.231606872,0.04981954,0.383039768,102.5854432,111.3300018
0.302501148,0.248562455,0,0.448936397,57.85101958,231.2420044
0.426005188,0.210492369,0.035472947,0.328029496,86.35569698,236.5200043
0.302437259,0.050466613,0.203769144,0.443326984,69.85443004,460.8210144
0.350409956,0.306990245,0,0.342599799,129.5271324,76.12999725
0.21837398,0.168097559,0,0.61352846,97.3101273,120.0500031
0.36271717,0.343477599,0.026522469,0.267282761,116.7651157,302.7099915
0.266415127,0.392587622,0.013091544,0.327905707,60.65882332,214.3800049
0.315910091,0.288949555,0.011862636,0.383277718,115.0116274,257.7099915
0.256282083,0.225263442,0,0.518454474,117.1202518,141.1620026
0.309266497,0.064152679,0.003251979,0.623328845,81.39839644,331.598999
0.292629759,0.110899658,0.203875425,0.392595158,77.27272673,260.1400146
0.386795608,0.141435819,0.016721476,0.455047097,113.5506333,139.3999939
0.296534401,0.198847258,0.059003915,0.445614426,85.65189883,305.1000061
0.309338674,0.17667335,0.104168331,0.409819645,96.70542587,178.8300018
0.408812107,0.279444045,0,0.311743848,68.87984522,363.1000061
0.323965678,0.284203329,0.045090648,0.346740345,145.3403084,226.8600006
0.429024994,0.280725009,0,0.290249997,125.7403111,344.6029968
0.412245725,0.206727087,0.01611279,0.364914398,96.2209306,213.5399933
0.292442699,0.165825772,0.083006812,0.458724716,76.0448983,118.1500015
0.27459559,0.139414902,0,0.585989509,98.86279191,287.2219849
0.484838982,0.074098771,0.031381162,0.409681085,80.67405015,218.5299988
0.260402002,0.263858653,0.076814752,0.398924593,90.82557966,345.821991
0.222101845,0.203451474,0,0.574446682,69.10160457,211.9499969
0.347751536,0.083430754,0.011651469,0.557166241,99.46511696,294.6700134
0.161963918,0.416693801,0.02035234,0.400989941,95.22170694,177.6560059
0.327338017,0.335345898,0.05163812,0.285677965,121.9728685,269.5700073
0.287151872,0.117745092,0.201871622,0.393231414,98.74367098,247.0800018
0.352621083,0.378240446,0.027005102,0.242133368,93.62974648,282.447998
0.317823816,0.245398512,0,0.436777671,73.93037983,396.7000122
0.403006696,0.214039896,0.014393095,0.368560312,119.8356584,153.1600037
0.398658029,0.072672036,0.109281257,0.419388678,70.93565741,437.9599915
0.186727136,0.147287695,0.218597014,0.447388155,109.5782936,425.5299988
0.322977534,0.274452873,0.149784054,0.252785539,87.1930378,192.6799927
0.39687015,0.171401382,0.010538559,0.421189909,109.9689933,279.8420105
0.331465922,0.301619495,0.016098393,0.35081619,83.04545319,202.9299927
0.411896235,0.148679741,0.009231598,0.430192426,57.63743255,370.3299866
