852
0.435711,0.254171,0.310118,42.8297,103.03
0.455429,0.151678,0.392893,40.0582,64.635
0.357143,0.104394,0.538463,33.4155,64.634
0.301837,0.305236,0.392927,45.6209,98.947
0.346564,0.307687,0.345749,50.4684,355.119
0.405898,0.302197,0.291906,47.1326,187.32
0.277688,0.333069,0.389243,51.2925,112.874
0.409165,0.225431,0.365404,50.6203,126.154
0.499949,0.175005,0.325046,61.481,236.423
0.569738,0.0810839,0.349178,52.2005,88.461
0.244169,0.284907,0.470924,63.7139,98.85
0.361973,0.351171,0.286856,56.2494,110.35
0.328542,0.352999,0.318459,60.5658,201.547
0.211564,0.386594,0.401842,36.9013,335.904
0.312435,0.243436,0.444129,66.9608,234.519
0.439031,0.218597,0.342372,77.4937,120.3
0.538595,0.0924834,0.368922,78.9163,323.2
0.335464,0.376604,0.287932,59.1845,234.507
0.217193,0.31984,0.462967,63.6558,77.723
0.287949,0.462663,0.249388,80.131,132.16
0.12551,0.380694,0.493796,53.9193,156.71
0.414205,0.321203,0.264592,85.145,212.542
0.405004,0.213189,0.381807,57.2975,130.17
0.290346,0.398582,0.311072,57.7443,158.312
0.425947,0.106017,0.468036,43.7595,92.665
0.398543,0.468068,0.13339,56.8051,211.5
0.379585,0.313165,0.307251,79.8302,150.692
0.52991,0.26688,0.20321,70.707,323.691
0.474577,0.278776,0.246647,79.5977,77.3
0.491347,0.177227,0.331426,93.8884,237.561
0.284676,0.338798,0.376526,64.7861,147.504
0.467705,0.176559,0.355736,57.8032,147.495
0.260006,0.428564,0.311431,56.2271,175.38
0.223077,0.463852,0.313071,96.5876,107.39
0.42007,0.107686,0.472243,64.6215,197.357
0.356318,0.281137,0.362545,35.6364,426.131
0.451243,0.205456,0.343301,90.9116,153.442
0.400636,0.162738,0.436625,54.3931,148.25
0.409942,0.15346,0.436597,65.0876,206.3
0.350148,0.226055,0.423797,66.6354,96.35
0.503754,0.116368,0.379878,89.2791,211.73
0.317009,0.483051,0.19994,56.8905,139.55
0.385378,0.332257,0.282365,75.8845,217.793
0.267748,0.111519,0.620733,98.3946,115.042
0.227692,0.220845,0.551463,73.4949,360.32
0.241235,0.110228,0.648537,96.8047,107.45
0.340563,0.245184,0.414253,77.2734,166.55
0.402146,0.276692,0.321162,56.9273,148.88
0.413358,0.288099,0.298543,74.6051,264.178
0.332519,0.429883,0.237597,78.424,346.331
0.25379,0.306213,0.439997,81.9209,147.695
0.377227,0.21628,0.406493,64.4442,167.25
0.29237,0.221081,0.486548,74.5759,368.951
0.410954,0.269752,0.319294,73.8403,144.709
0.54207,0.189932,0.267998,95.1992,212.434
0.436559,0.106729,0.456711,62.0285,181.626
0.41137,0.232817,0.355813,100.854,68.389
0.370295,0.38073,0.248975,95.0845,160.01
0.296377,0.277247,0.426375,82.2165,184.43
0.349628,0.508167,0.142205,80.0186,131.823
0.368806,0.407359,0.223835,94.2658,189.25
0.372462,0.240514,0.387025,74.7082,248.044
0.338493,0.390228,0.271279,70.5471,240.75
0.325164,0.221382,0.453455,73.1082,112.881
0.498631,0.112873,0.388496,54.2644,175.19
0.350212,0.342824,0.306964,69.7806,175.511
0.357259,0.279236,0.363504,104.521,160.055
0.214326,0.422432,0.363242,56.1037,153.596
0.239361,0.263524,0.497115,58.7572,211.52
0.239992,0.466148,0.293861,65.4537,203.36
0.211717,0.301459,0.486824,106.256,99.392
0.189153,0.393733,0.417113,80.4882,154.427
0.447809,0.191729,0.360462,105.345,262.248
0.132474,0.401666,0.46586,80.5506,152.563
0.445811,0.415495,0.138694,72.4922,282.266
0.307677,0.349211,0.343113,102.02,97.85
0.346195,0.370769,0.283036,98.2563,134.65
0.431357,0.194794,0.37385,56.7462,232.563
0.332049,0.289866,0.378084,103.83,197.647
0.145494,0.558053,0.296453,123.53,207.473
0.288584,0.242352,0.469064,99.631,202.285
0.352709,0.420876,0.226415,71.6785,257.993
0.357887,0.246244,0.395869,80.2177,211.383
0.342384,0.198024,0.459591,76.1984,163.244
0.262929,0.300365,0.436706,55.4032,144.25
0.43457,0.222363,0.343067,87.8652,160.84
0.56775,0.0712648,0.360985,68.1627,196.751
0.0757413,0.388291,0.535968,61.8778,228.131
0.487729,0.135877,0.376393,62.1235,155.269
0.281263,0.39225,0.326487,104.733,184.12
0.404315,0.350433,0.245252,114.089,143.925
0.364179,0.147695,0.488126,96.5217,297.993
0.450573,0.133486,0.415941,77.9628,189.992
0.295899,0.415319,0.288783,84.0953,260.19
0.382711,0.271729,0.34556,75.7853,182.412
0.374651,0.295077,0.330272,90.3062,277.517
0.302703,0.251407,0.44589,82.5124,196.841
0.293761,0.358646,0.347593,82.5715,188.86
0.475412,0.292401,0.232186,74.0116,233.107
0.33489,0.287185,0.377924,79.5367,412.5
0.255891,0.168516,0.575593,57.1713,277.152
0.270644,0.465544,0.263813,98.1581,203.368
0.338422,0.151204,0.510374,66.7176,185.401
0.212403,0.43033,0.357267,87.6646,170.116
0.395182,0.286113,0.318705,79.1824,199.072
0.424865,0.22235,0.352785,83.638,162.577
0.337159,0.473092,0.18975,89.1628,192.786
0,0.221128,0.778872,14.6551,66.75
0.376843,0.0870251,0.536132,79.4911,247.655
0.229136,0.229836,0.541028,67.7835,290.586
0.359155,0.260963,0.379882,128.92,182.62
0.398137,0.404066,0.197797,91.0861,232.9
0.420755,0.362506,0.21674,79.7316,181.242
0.237815,0.322587,0.439598,125.92,500.254
0.367136,0.307258,0.325606,78.8259,175.611
0.453438,0.113564,0.432998,71.9989,240.384
0.474962,0.187358,0.337681,82.6449,220.102
0.470881,0.19154,0.337579,103.254,237.395
0.424264,0.225232,0.350504,90.9829,185.45
0.355969,0.424691,0.21934,82.4278,154.942
0.397883,0.269629,0.332488,54.4123,244.99
0.292418,0.515845,0.191737,103.667,273.758
0.246435,0.616383,0.137182,90.6215,267.496
0.331482,0.402609,0.265908,101.903,291.118
0.387485,0.320846,0.291669,80.8443,272.47
0.343972,0.45905,0.196978,104.344,16.48
0.242293,0.43043,0.327278,123.961,83.55
0.358722,0.163328,0.47795,92.7605,221.689
0.323145,0.260596,0.416258,89.1456,220.5
0.32238,0.41148,0.26614,98.0544,309.921
0.215995,0.165506,0.618498,50.469,258.233
0.36618,0.327667,0.306152,82.6614,217.477
0.488545,0.181002,0.330454,74.0639,189.589
0.398541,0.341877,0.259582,71.9316,224.157
0.400212,0.292345,0.307443,89.9601,221.798
0.371275,0.17469,0.454035,87.7323,213.347
0.304249,0.412424,0.283327,92.238,228.849
0.143743,0.28947,0.566787,67.4107,358.861
0.376663,0.18999,0.433347,60.7744,166.303
0.505969,0.134985,0.359046,79.3125,195.842
0.389424,0.317005,0.293571,85.5614,212.454
0.311264,0.182542,0.506194,70.5576,301.181
0.485592,0.143301,0.371107,47.8219,194.003
0.451868,0.124582,0.42355,88.7525,221.709
0.331817,0.37546,0.292723,81.1283,269.106
0.308434,0.365925,0.325641,123.58,223.164
0.346981,0.31796,0.335059,76.6636,313.193
0.432619,0.412401,0.15498,71.2177,213.185
0.298197,0.400453,0.30135,123.416,266.626
0.337062,0.213344,0.449594,66.3487,495.686
0.387882,0.413953,0.198165,82.7848,291.648
0.256039,0.246127,0.497834,103.621,134.76
0.238641,0.281933,0.479426,85.8899,260.287
0.243035,0.138474,0.618491,107.684,105.87
0.369559,0.357819,0.272622,107.175,219.47
0.46072,0.182163,0.357117,61.4128,273.376
0.34212,0.367723,0.290157,75.3956,241.365
0.203303,0.138895,0.657802,89.1759,264.58
